date,acres,lat,lon
1994-10-07T08:00:00Z,0.2,46.626604,-121.663409
1972-10-15T08:00:00Z,0.0,48.821125,-119.680774
1987-06-28T08:00:00Z,0.1,46.700893,-123.021722
2000-09-01T08:00:00Z,1.0,46.700893,-123.021722
1985-08-26T08:00:00Z,0.0,47.825439,-117.333626
1985-06-24T08:00:00Z,0.3,47.825439,-117.333626
1997-07-04T08:00:00Z,0.1,46.488651,-124.051681
1985-06-18T08:00:00Z,0.1,46.488651,-124.051681
1998-07-13T08:00:00Z,0.0,46.488651,-124.051681
1978-05-07T08:00:00Z,0.4,46.85663,-122.224386
1988-08-31T08:00:00Z,0.1,48.28818,-122.688534
1976-05-01T08:00:00Z,0.5,47.308964,-123.132903
1981-08-19T08:00:00Z,14.0,47.177472,-122.005505
1977-07-31T08:00:00Z,0.1,47.177472,-122.005505
2001-01-01T08:00:00Z,0.0,47.945134,-117.48511
1986-08-04T08:00:00Z,0.1,47.752751,-122.037095
1976-05-20T08:00:00Z,0.0,46.642917,-123.726693
2003-10-09T08:00:00Z,0.0,46.449117,-123.885564
2006-08-30T08:00:00Z,0.1,47.119629,-122.926222
1977-03-26T08:00:00Z,0.0,47.277863,-121.922116
2003-01-01T08:00:00Z,0.0,48.70912,-118.291346
1989-06-26T08:00:00Z,0.2,47.927118,-117.468686
1987-05-21T08:00:00Z,0.5,47.927118,-117.468686
2002-05-27T08:00:00Z,1.0,47.927118,-117.468686
1985-07-14T08:00:00Z,0.1,47.483512,-123.95613
1995-09-23T08:00:00Z,0.5,47.712979,-117.280258
1993-05-31T08:00:00Z,0.2,47.712979,-117.280258
1996-07-24T08:00:00Z,0.0,47.75299,-117.552793
1999-10-22T08:00:00Z,0.1,45.794901,-121.541093
1993-11-03T08:00:00Z,0.3,45.990288,-120.950027
1991-10-04T08:00:00Z,0.5,45.990288,-120.950027
1995-08-29T08:00:00Z,0.1,48.483499,-122.244939
1981-08-23T08:00:00Z,0.1,48.242473,-124.423841
1994-09-16T08:00:00Z,0.1,47.105136,-122.959891
1991-08-09T08:00:00Z,0.3,48.388484,-122.033426
2005-05-01T08:00:00Z,0.1,47.603906,-117.360259
1979-09-27T08:00:00Z,1.2,47.614002,-122.809585
2006-05-08T08:00:00Z,0.2,48.873295,-117.90702
1991-10-17T08:00:00Z,0.1,48.127666,-117.259608
2002-08-19T08:00:00Z,0.3,47.724805,-122.892013
1997-09-09T08:00:00Z,0.1,45.855209,-120.778491
2007-05-18T08:00:00Z,0.1,48.031495,-117.56815
1978-08-07T08:00:00Z,2.0,46.421428,-123.838211
1995-07-06T08:00:00Z,1.0,47.567445,-117.771448
2003-08-30T08:00:00Z,0.0,47.15386,-121.917835
1983-09-28T08:00:00Z,3.0,48.143316,-117.898361
1974-07-25T08:00:00Z,0.1,48.143316,-117.898361
1988-06-13T08:00:00Z,1.0,45.859519,-120.996523
1977-08-12T08:00:00Z,0.0,45.830338,-122.630643
1974-09-21T08:00:00Z,0.2,45.830338,-122.630643
1972-07-29T08:00:00Z,0.2,45.830338,-122.630643
1987-07-25T08:00:00Z,4.0,48.066105,-118.223034
1995-07-04T08:00:00Z,0.1,48.247795,-122.039843
2000-01-01T08:00:00Z,0.0,47.659201,-117.595811
1979-08-07T08:00:00Z,0.0,47.237634,-123.130022
1979-06-01T08:00:00Z,0.1,47.237634,-123.130022
1979-05-21T08:00:00Z,0.1,47.237634,-123.130022
1975-07-05T08:00:00Z,0.1,47.237634,-123.130022
1975-06-16T08:00:00Z,0.2,47.237634,-123.130022
1974-10-25T08:00:00Z,0.1,47.237634,-123.130022
1972-07-08T08:00:00Z,0.0,47.237634,-123.130022
1972-06-17T08:00:00Z,0.0,47.237634,-123.130022
2002-07-30T08:00:00Z,1.0,46.792315,-120.958802
1987-10-31T08:00:00Z,0.1,48.073428,-117.341507
2004-07-30T08:00:00Z,0.0,46.592733,-123.026242
1974-10-09T08:00:00Z,0.0,46.206619,-122.938556
1979-10-13T08:00:00Z,0.0,46.627364,-123.337324
2007-08-28T08:00:00Z,0.01,48.171995,-117.044478
2007-07-11T08:00:00Z,0.1,48.171995,-117.044478
1985-08-01T08:00:00Z,0.0,47.180854,-120.315527
1970-07-02T08:00:00Z,0.1,47.853075,-117.72331
1970-06-28T08:00:00Z,3.0,47.853075,-117.72331
1996-08-29T08:00:00Z,0.0,47.095844,-122.788622
1990-06-26T08:00:00Z,6.6,47.084875,-122.772803
2001-07-22T08:00:00Z,0.1,45.950748,-120.944641
1995-07-03T08:00:00Z,0.0,47.459054,-117.49039
2000-09-10T08:00:00Z,0.1,47.093302,-123.077605
1991-09-27T08:00:00Z,0.1,48.53222,-122.079907
1994-09-17T08:00:00Z,0.3,47.847845,-121.667292
1989-05-25T08:00:00Z,2.0,47.253878,-124.181682
2007-07-13T08:00:00Z,0.1,48.417832,-117.974453
1984-10-20T08:00:00Z,0.0,47.473045,-121.905759
1972-06-02T08:00:00Z,0.0,48.071673,-124.292878
1995-09-04T08:00:00Z,0.1,48.686621,-117.974867
1982-08-09T08:00:00Z,1.0,48.692132,-117.944645
2007-07-12T08:00:00Z,16498.0,48.558898,-119.466222
1992-06-23T08:00:00Z,0.1,47.990158,-117.281655
1995-09-05T08:00:00Z,0.8,45.888148,-120.845836
1981-07-28T08:00:00Z,0.0,48.054992,-118.00546
1989-07-14T08:00:00Z,0.3,48.025355,-117.142446
2002-07-08T08:00:00Z,0.0,47.822228,-117.242708
1980-10-24T08:00:00Z,1.2,48.060003,-122.367058
1979-07-24T08:00:00Z,0.0,47.235731,-123.002256
1997-07-19T08:00:00Z,0.1,45.985299,-120.653659
1990-06-15T08:00:00Z,0.1,45.985299,-120.653659
1989-06-02T08:00:00Z,0.5,45.985299,-120.653659
1982-05-29T08:00:00Z,1.5,48.564787,-122.194853
1986-10-25T08:00:00Z,0.0,46.764902,-122.200489
1984-04-15T08:00:00Z,5.0,48.347848,-117.263534
2003-07-11T08:00:00Z,0.3,47.292548,-122.90612
1994-07-27T08:00:00Z,0.1,45.7264,-121.566657
1977-09-21T08:00:00Z,0.1,48.433717,-122.625198
1975-07-04T08:00:00Z,0.1,48.433717,-122.625198
1979-06-28T08:00:00Z,130.0,48.67624,-119.570535
1972-09-15T08:00:00Z,4.0,48.67624,-119.570535
1982-06-19T08:00:00Z,0.1,47.468769,-123.241335
1991-07-26T08:00:00Z,0.2,46.284056,-122.961258
1987-08-07T08:00:00Z,0.2,47.983595,-122.411062
1973-09-29T08:00:00Z,0.0,47.823761,-117.400372
1973-09-29T08:00:00Z,0.6,47.823761,-117.400372
1973-09-29T08:00:00Z,0.1,47.823761,-117.400372
1973-09-29T08:00:00Z,0.0,47.823761,-117.400372
1973-09-29T08:00:00Z,0.3,47.823761,-117.400372
1973-09-29T08:00:00Z,0.5,47.823761,-117.400372
1973-08-29T08:00:00Z,0.0,47.823761,-117.400372
1998-07-25T08:00:00Z,0.1,47.252433,-120.896758
1995-08-13T08:00:00Z,0.1,47.252433,-120.896758
2003-08-04T08:00:00Z,0.1,47.452687,-122.856673
1993-09-16T08:00:00Z,0.0,46.67228,-123.770235
1987-09-23T08:00:00Z,0.5,45.840665,-122.524344
1997-06-10T08:00:00Z,0.1,47.712964,-117.290978
1997-07-04T08:00:00Z,0.1,48.902537,-119.508783
2004-08-03T08:00:00Z,0.4,46.592539,-122.994825
1984-07-31T08:00:00Z,0.1,45.970591,-120.580767
1982-03-26T08:00:00Z,2.0,48.217418,-117.057415
1999-08-18T08:00:00Z,0.5,46.978928,-122.440258
1996-07-24T08:00:00Z,0.0,46.773504,-123.316093
1989-04-29T08:00:00Z,1.0,46.512628,-122.196881
1984-08-23T08:00:00Z,1.5,48.328123,-122.19193
1999-10-02T08:00:00Z,0.2,46.845149,-122.642788
1988-08-24T08:00:00Z,1.5,46.845149,-122.642788
1995-01-01T08:00:00Z,0.0,48.906751,-119.284495
1984-07-26T08:00:00Z,0.3,48.372199,-117.83879
1999-08-04T08:00:00Z,0.1,45.911828,-122.543129
1999-08-04T08:00:00Z,0.1,45.911828,-122.543129
1987-08-31T08:00:00Z,0.5,45.911828,-122.543129
1986-08-02T08:00:00Z,0.1,45.762029,-121.473906
1981-08-22T08:00:00Z,0.1,47.125054,-120.486663
1996-06-16T08:00:00Z,0.2,46.581054,-122.2537
1980-07-17T08:00:00Z,0.1,47.959169,-122.443764
1982-07-29T08:00:00Z,0.1,45.93434,-120.915998
1981-07-28T08:00:00Z,0.1,45.93434,-120.915998
1984-07-29T08:00:00Z,0.0,47.722542,-122.026565
1998-06-11T08:00:00Z,0.0,47.926636,-117.582024
1974-10-13T08:00:00Z,0.0,45.961283,-120.604252
1973-08-19T08:00:00Z,0.2,47.250612,-123.317885
1973-08-03T08:00:00Z,0.0,47.250612,-123.317885
1985-06-29T08:00:00Z,0.1,46.526548,-124.056097
1972-08-02T08:00:00Z,0.1,48.362497,-121.563847
1988-08-30T08:00:00Z,0.2,46.965304,-122.651408
2006-07-04T08:00:00Z,0.5,47.948464,-124.19673
2004-08-17T08:00:00Z,0.0,47.06561,-121.65898
2007-09-17T08:00:00Z,0.1,46.604674,-123.529716
1986-08-19T08:00:00Z,2.0,48.14148,-117.836522
2006-10-15T08:00:00Z,20.0,48.66274,-119.091231
1995-05-31T08:00:00Z,0.2,48.139694,-117.169008
2003-01-01T08:00:00Z,0.0,48.407982,-119.606273
1985-08-28T08:00:00Z,0.3,48.746888,-119.267487
1977-07-26T08:00:00Z,0.1,45.759068,-121.889998
2005-07-24T08:00:00Z,0.1,45.983791,-121.557632
1989-10-15T08:00:00Z,1.0,45.710498,-121.887296
2001-07-03T08:00:00Z,0.1,48.193701,-117.054915
1996-07-06T08:00:00Z,1.0,46.743468,-124.088834
1989-10-09T08:00:00Z,1.5,48.309614,-122.693946
1996-08-14T08:00:00Z,0.0,47.774519,-117.16252
1995-09-04T08:00:00Z,0.0,47.774519,-117.16252
1992-07-06T08:00:00Z,0.2,47.699842,-117.80618
1974-08-07T08:00:00Z,15.0,46.627698,-123.849557
1987-10-06T08:00:00Z,0.5,46.344034,-124.049306
1977-08-17T08:00:00Z,0.1,48.825305,-122.188933
1979-06-10T08:00:00Z,1.0,47.396723,-120.65242
1992-03-25T08:00:00Z,1.5,48.237028,-117.184632
1974-09-21T08:00:00Z,0.7,46.612357,-122.855687
1999-04-23T08:00:00Z,0.8,47.124529,-120.344997
2003-07-24T08:00:00Z,0.3,47.215781,-122.873165
2004-08-18T08:00:00Z,0.0,48.820201,-117.681251
1989-07-24T08:00:00Z,0.1,47.081454,-122.84698
1987-09-06T08:00:00Z,0.5,48.519258,-121.66136
2000-08-03T08:00:00Z,0.0,48.555919,-117.640609
1994-07-23T08:00:00Z,1.0,48.780738,-117.786141
2005-06-22T08:00:00Z,0.3,47.560094,-117.594181
1999-08-27T08:00:00Z,3.5,47.048852,-122.022058
2007-07-16T08:00:00Z,0.01,48.523446,-123.020359
2001-07-28T08:00:00Z,0.0,48.51274,-117.689681
1986-06-27T08:00:00Z,0.1,47.774465,-117.333315
1985-08-13T08:00:00Z,0.2,47.774465,-117.333315
1984-08-01T08:00:00Z,0.1,45.86244,-120.809575
1971-07-31T08:00:00Z,0.0,46.728367,-123.171705
1990-07-10T08:00:00Z,0.0,46.594984,-122.466435
1981-08-22T08:00:00Z,0.1,46.945362,-122.981695
2000-09-01T08:00:00Z,0.0,48.501264,-117.970799
2002-07-02T08:00:00Z,0.2,48.300999,-117.707335
1989-08-17T08:00:00Z,0.1,48.136858,-123.708649
1985-10-04T08:00:00Z,0.5,46.998054,-122.841696
1985-07-04T08:00:00Z,1.0,48.903372,-121.996504
1998-09-17T08:00:00Z,0.7,45.869392,-120.705978
1996-08-18T08:00:00Z,1.5,45.869392,-120.705978
1992-08-02T08:00:00Z,2335.0,45.869392,-120.705978
1990-07-11T08:00:00Z,0.1,47.882951,-124.34104
1987-09-20T08:00:00Z,0.5,47.723937,-117.242799
2002-10-08T08:00:00Z,10.0,48.189545,-124.613602
2004-07-01T08:00:00Z,0.3,47.926243,-117.188607
2004-06-25T08:00:00Z,0.1,48.650161,-117.90892
1985-06-23T08:00:00Z,0.5,47.809198,-117.593831
1983-08-20T08:00:00Z,0.5,47.809198,-117.593831
1979-07-09T08:00:00Z,0.3,47.809198,-117.593831
1978-10-05T08:00:00Z,0.3,47.809198,-117.593831
1978-09-03T08:00:00Z,0.5,47.809198,-117.593831
1978-06-28T08:00:00Z,0.0,47.809198,-117.593831
1977-04-25T08:00:00Z,0.1,47.809198,-117.593831
1976-09-11T08:00:00Z,0.1,47.809198,-117.593831
1976-06-29T08:00:00Z,0.2,47.809198,-117.593831
1975-09-10T08:00:00Z,3.0,47.809198,-117.593831
1975-08-10T08:00:00Z,0.5,47.809198,-117.593831
1975-07-06T08:00:00Z,0.1,47.809198,-117.593831
1974-10-07T08:00:00Z,0.0,47.809198,-117.593831
1974-08-31T08:00:00Z,0.0,47.809198,-117.593831
1972-09-04T08:00:00Z,0.1,47.809198,-117.593831
1972-08-13T08:00:00Z,0.2,47.809198,-117.593831
1972-08-01T08:00:00Z,0.0,47.809198,-117.593831
1978-08-02T08:00:00Z,0.1,46.553631,-122.294198
1978-06-05T08:00:00Z,0.3,46.553631,-122.294198
1983-06-27T08:00:00Z,0.1,46.082292,-117.177497
1978-07-20T08:00:00Z,0.3,47.462183,-121.726962
1974-09-29T08:00:00Z,0.2,47.462183,-121.726962
1973-02-24T08:00:00Z,0.1,47.462183,-121.726962
1993-09-22T08:00:00Z,0.0,48.077127,-117.379078
1992-06-04T08:00:00Z,2.0,48.077127,-117.379078
1987-06-17T08:00:00Z,1.0,48.077127,-117.379078
2002-08-07T08:00:00Z,10.0,45.833387,-120.742269
2002-07-15T08:00:00Z,3.0,45.833387,-120.742269
1992-03-19T08:00:00Z,0.3,47.984214,-120.286898
1999-07-07T08:00:00Z,0.1,48.786576,-118.02802
1970-08-11T08:00:00Z,0.1,46.365764,-122.79347
1982-08-06T08:00:00Z,26.0,46.655803,-121.928569
1992-07-02T08:00:00Z,0.3,48.108706,-118.142472
1995-06-29T08:00:00Z,0.0,47.094027,-123.236583
1993-02-14T08:00:00Z,125.1,48.16367,-124.330614
2007-05-07T08:00:00Z,0.2,48.282814,-117.642649
1989-07-10T08:00:00Z,0.0,47.242179,-120.219323
2007-05-15T08:00:00Z,0.1,46.053066,-122.057034
2006-10-12T08:00:00Z,0.1,48.724331,-118.612851
1999-09-24T08:00:00Z,0.1,47.494285,-117.322693
2007-06-25T08:00:00Z,0.1,47.323973,-124.277219
1973-07-21T08:00:00Z,0.5,47.323973,-124.277219
1972-07-06T08:00:00Z,0.1,47.323973,-124.277219
1971-05-10T08:00:00Z,0.2,47.323973,-124.277219
1997-07-18T08:00:00Z,0.1,48.294056,-117.233019
1996-07-26T08:00:00Z,0.2,48.676086,-117.40241
1982-06-30T08:00:00Z,0.0,48.719566,-119.658195
1995-03-28T08:00:00Z,8.0,48.291993,-121.97499
1993-07-02T08:00:00Z,0.1,46.726354,-120.854221
1980-07-08T08:00:00Z,0.5,47.79434,-117.058438
1979-05-01T08:00:00Z,0.1,47.79434,-117.058438
1973-09-05T08:00:00Z,0.5,46.741954,-122.876756
1987-10-07T08:00:00Z,1.0,46.891934,-122.430825
1996-09-02T08:00:00Z,0.5,48.191109,-122.491591
1992-07-02T08:00:00Z,0.0,46.590511,-123.67202
1993-05-14T08:00:00Z,0.1,47.109749,-122.581355
1989-10-06T08:00:00Z,0.0,46.907434,-122.995225
1999-09-19T08:00:00Z,0.1,45.579994,-122.195437
1999-01-01T08:00:00Z,0.0,47.883714,-117.694838
1990-10-01T08:00:00Z,0.3,48.479919,-117.541345
1972-08-27T08:00:00Z,0.0,46.364711,-123.757701
1981-07-15T08:00:00Z,0.1,47.96611,-117.166348
1996-04-05T08:00:00Z,0.0,46.800905,-122.311496
1999-08-05T08:00:00Z,0.0,47.905689,-117.376848
1987-04-02T08:00:00Z,0.1,47.905689,-117.376848
1992-06-02T08:00:00Z,1.5,47.905689,-117.376848
1995-07-25T08:00:00Z,0.1,46.189753,-122.398782
2005-08-24T08:00:00Z,0.1,46.951618,-123.318842
2006-07-03T08:00:00Z,0.1,47.605029,-120.657803
1980-06-17T08:00:00Z,0.1,47.605029,-120.657803
2004-07-31T08:00:00Z,0.0,47.538396,-117.107681
1999-06-13T08:00:00Z,0.1,47.887368,-117.435513
1998-05-11T08:00:00Z,0.2,47.778277,-117.386995
1983-07-02T08:00:00Z,0.1,45.875759,-121.019735
1975-05-17T08:00:00Z,0.1,45.875759,-121.019735
1972-07-01T08:00:00Z,5.0,45.875759,-121.019735
1993-09-06T08:00:00Z,1.0,47.181128,-121.029928
1987-10-26T08:00:00Z,0.4,46.241463,-123.038237
2007-07-05T08:00:00Z,0.01,47.842332,-121.637495
2007-07-05T08:00:00Z,0.01,47.842332,-121.637495
1979-01-07T08:00:00Z,0.2,47.842332,-121.637495
1988-09-08T08:00:00Z,0.1,46.751697,-123.053452
1972-09-03T08:00:00Z,0.0,46.959792,-122.83375
2007-08-30T08:00:00Z,0.25,48.906878,-118.169729
1979-07-09T08:00:00Z,0.3,48.330282,-117.684719
1991-09-04T08:00:00Z,0.1,47.512734,-117.166707
1979-08-10T08:00:00Z,0.1,47.030409,-123.788769
1975-07-28T08:00:00Z,0.0,47.030409,-123.788769
1975-07-27T08:00:00Z,0.2,47.030409,-123.788769
1979-03-20T08:00:00Z,15.0,48.662816,-118.029634
1999-01-01T08:00:00Z,0.0,47.130787,-120.404463
1992-07-26T08:00:00Z,10.0,47.130787,-120.404463
1990-09-30T08:00:00Z,1.3,45.708359,-121.235767
1973-04-06T08:00:00Z,0.0,47.461751,-121.621518
2004-07-16T08:00:00Z,0.3,48.274975,-121.629563
1974-06-15T08:00:00Z,0.0,48.763205,-119.703475
1979-06-25T08:00:00Z,3.0,47.09189,-123.276196
2006-08-01T08:00:00Z,0.0,48.01168,-117.21635
1979-08-01T08:00:00Z,1.5,48.562101,-119.033455
1974-06-15T08:00:00Z,0.1,48.562101,-119.033455
1995-01-01T08:00:00Z,0.0,45.681657,-122.138935
1986-09-09T08:00:00Z,0.0,47.720296,-117.285661
1986-07-10T08:00:00Z,0.0,47.720296,-117.285661
2007-07-04T08:00:00Z,0.1,46.273718,-122.837515
1986-03-02T08:00:00Z,0.0,47.580173,-122.807728
1994-08-27T08:00:00Z,0.1,46.423184,-123.723909
1997-09-08T08:00:00Z,0.0,47.209421,-123.246761
1994-06-16T08:00:00Z,1.0,47.517312,-117.484002
2006-10-01T08:00:00Z,0.1,47.197421,-120.587044
1977-06-22T08:00:00Z,0.1,47.197421,-120.587044
1973-04-29T08:00:00Z,0.1,47.932804,-124.428947
1972-07-31T08:00:00Z,0.0,47.932804,-124.428947
1972-06-25T08:00:00Z,0.3,47.932804,-124.428947
1971-08-11T08:00:00Z,0.0,47.932804,-124.428947
1971-07-20T08:00:00Z,0.0,47.932804,-124.428947
1970-08-07T08:00:00Z,0.0,47.932804,-124.428947
1999-08-07T08:00:00Z,0.1,47.70287,-120.579895
1987-06-17T08:00:00Z,0.3,46.490637,-122.385342
1978-07-23T08:00:00Z,0.1,48.164396,-122.64844
1973-08-26T08:00:00Z,0.2,48.164396,-122.64844
1973-07-04T08:00:00Z,0.2,48.164396,-122.64844
1973-06-02T08:00:00Z,0.0,48.164396,-122.64844
1972-09-09T08:00:00Z,0.0,48.164396,-122.64844
1972-07-30T08:00:00Z,0.0,48.164396,-122.64844
1972-05-31T08:00:00Z,0.1,48.164396,-122.64844
1972-05-29T08:00:00Z,0.0,48.164396,-122.64844
1971-07-17T08:00:00Z,0.0,48.164396,-122.64844
1971-04-25T08:00:00Z,0.0,48.164396,-122.64844
1970-08-23T08:00:00Z,0.0,48.164396,-122.64844
2003-06-28T08:00:00Z,0.2,48.164396,-122.64844
2000-07-19T08:00:00Z,5.0,47.99165,-122.504797
1991-10-16T08:00:00Z,59.0,48.188631,-118.00987
1972-08-01T08:00:00Z,0.0,48.534158,-121.449169
1972-07-25T08:00:00Z,0.0,48.534158,-121.449169
1986-05-26T08:00:00Z,0.1,48.195643,-117.685266
2002-10-12T08:00:00Z,1.0,45.846391,-122.726192
1982-07-13T08:00:00Z,0.5,48.734194,-119.264701
2004-06-13T08:00:00Z,0.1,48.834013,-119.475943
1987-05-10T08:00:00Z,0.1,47.217596,-121.088047
2006-06-16T08:00:00Z,0.0,46.021251,-121.305102
1994-04-17T08:00:00Z,6.0,47.513312,-117.792772
1984-08-26T08:00:00Z,0.3,48.242754,-120.119905
1997-05-29T08:00:00Z,0.1,48.508332,-119.406365
1977-06-30T08:00:00Z,0.1,47.980851,-117.230221
1994-07-03T08:00:00Z,0.1,46.223977,-117.723502
1993-09-12T08:00:00Z,0.1,46.223977,-117.723502
2002-05-26T08:00:00Z,0.2,47.716626,-117.248133
1999-09-23T08:00:00Z,0.4,47.271093,-123.156428
1992-09-08T08:00:00Z,0.1,47.057512,-123.315775
1981-03-29T08:00:00Z,2.0,47.827234,-120.41033
1980-10-12T08:00:00Z,0.1,47.827234,-120.41033
1988-01-15T08:00:00Z,0.1,47.825566,-121.876085
1996-08-01T08:00:00Z,0.1,45.977705,-120.358698
1997-10-25T08:00:00Z,0.1,46.163263,-123.242752
1989-10-20T08:00:00Z,2.0,46.163263,-123.242752
2006-09-02T08:00:00Z,61.0,47.439841,-123.069054
1973-07-27T08:00:00Z,0.0,47.439841,-123.069054
1981-07-21T08:00:00Z,0.1,47.338306,-122.96146
1980-08-22T08:00:00Z,0.0,47.338306,-122.96146
1975-07-31T08:00:00Z,0.1,47.338306,-122.96146
2000-04-30T08:00:00Z,0.1,45.711418,-121.173406
2001-09-09T08:00:00Z,0.3,46.534209,-121.894715
1995-09-15T08:00:00Z,0.7,48.653099,-118.070027
1988-04-29T08:00:00Z,0.1,48.653099,-118.070027
1998-07-17T08:00:00Z,1.0,46.795139,-123.042401
1998-06-29T08:00:00Z,0.1,46.853795,-120.935457
1989-08-11T08:00:00Z,5.0,48.233755,-122.396622
1978-08-14T08:00:00Z,0.1,46.828388,-122.391773
2005-08-15T08:00:00Z,0.25,46.9252,-122.518759
1984-07-30T08:00:00Z,1.0,47.169438,-120.86522
1992-06-11T08:00:00Z,0.1,46.935961,-120.404435
1989-05-03T08:00:00Z,0.3,45.851696,-120.934215
1977-08-13T08:00:00Z,0.0,45.989028,-122.359552
2002-01-01T08:00:00Z,0.0,45.989028,-122.359552
1990-10-13T08:00:00Z,6.0,46.839363,-120.940671
1988-09-05T08:00:00Z,0.1,47.496694,-121.750297
1984-08-01T08:00:00Z,0.1,47.496694,-121.750297
1999-10-24T08:00:00Z,82.0,47.573956,-117.527338
1980-08-13T08:00:00Z,0.1,48.767554,-122.344339
1989-07-14T08:00:00Z,0.1,48.426026,-122.147264
2004-07-18T08:00:00Z,9800.0,48.054534,-120.521704
1990-07-29T08:00:00Z,0.3,47.872913,-122.636959
1994-07-17T08:00:00Z,0.0,47.205996,-120.950311
1973-07-31T08:00:00Z,0.2,48.332826,-122.604348
1971-08-30T08:00:00Z,0.0,48.332826,-122.604348
1987-08-30T08:00:00Z,2.7,46.852422,-122.820733
1987-07-12T08:00:00Z,0.5,46.852422,-122.820733
1987-04-28T08:00:00Z,0.5,46.852422,-122.820733
2000-07-12T08:00:00Z,0.0,46.817016,-123.004757
1992-08-15T08:00:00Z,0.1,47.821392,-117.154213
1988-08-15T08:00:00Z,12.0,47.743215,-117.773665
1993-06-06T08:00:00Z,0.0,46.761167,-122.258806
1989-08-06T08:00:00Z,0.0,46.761167,-122.258806
1984-09-29T08:00:00Z,0.0,47.132057,-122.056107
1975-05-20T08:00:00Z,0.0,47.960733,-124.342206
2004-04-10T08:00:00Z,0.5,47.960733,-124.342206
1987-09-19T08:00:00Z,0.2,46.730105,-123.98794
1992-08-21T08:00:00Z,0.7,46.845285,-122.494237
1999-05-28T08:00:00Z,4.0,47.27468,-123.161765
2003-09-07T08:00:00Z,0.1,47.26654,-120.305582
1990-08-31T08:00:00Z,0.1,48.595334,-119.319126
1982-08-24T08:00:00Z,0.2,46.657288,-123.726575
2005-09-06T08:00:00Z,0.1,47.130727,-123.786727
2006-08-08T08:00:00Z,0.1,47.77491,-117.264272
2004-08-07T08:00:00Z,0.1,46.79955,-121.011065
1991-07-13T08:00:00Z,0.1,48.310336,-119.893479
1982-07-05T08:00:00Z,0.5,45.860648,-120.791428
1979-05-15T08:00:00Z,0.1,45.860648,-120.791428
1974-08-03T08:00:00Z,3.0,45.860648,-120.791428
1974-07-14T08:00:00Z,0.1,45.860648,-120.791428
2006-07-13T08:00:00Z,0.3,47.69916,-117.563973
2006-07-06T08:00:00Z,0.9,47.908295,-118.573096
1974-09-17T08:00:00Z,0.1,48.533899,-121.427184
1972-10-05T08:00:00Z,0.3,48.533899,-121.427184
1972-07-27T08:00:00Z,0.1,48.533899,-121.427184
1972-05-27T08:00:00Z,0.1,48.533899,-121.427184
1970-06-21T08:00:00Z,0.2,48.533899,-121.427184
1972-09-09T08:00:00Z,0.1,46.192207,-123.083924
2002-01-01T08:00:00Z,0.0,47.348768,-117.485815
2007-07-16T08:00:00Z,0.75,48.747022,-119.903402
1998-10-03T08:00:00Z,0.0,46.164885,-122.900782
1979-07-24T08:00:00Z,0.5,48.345612,-117.315303
1986-06-26T08:00:00Z,0.2,47.814784,-117.601974
1997-08-08T08:00:00Z,0.0,46.815846,-122.478829
2004-07-29T08:00:00Z,0.1,46.815846,-122.478829
1985-07-18T08:00:00Z,0.1,47.121126,-122.783324
1985-09-12T08:00:00Z,0.1,47.121126,-122.783324
1985-07-07T08:00:00Z,0.1,47.121126,-122.783324
1985-06-29T08:00:00Z,0.1,47.121126,-122.783324
2007-07-25T08:00:00Z,2.5,48.32129,-117.816578
1994-10-05T08:00:00Z,2.0,46.93268,-122.598057
2005-08-15T08:00:00Z,0.1,45.780333,-121.514922
2004-07-06T08:00:00Z,0.2,45.780333,-121.514922
1974-03-19T08:00:00Z,12.0,48.333784,-122.280655
1985-07-30T08:00:00Z,896.0,47.640333,-117.091954
1985-08-27T08:00:00Z,5.0,47.212649,-120.775695
1970-08-18T08:00:00Z,4.8,46.293567,-122.87552
1999-07-29T08:00:00Z,0.0,46.79431,-122.863351
1993-02-26T08:00:00Z,0.1,46.79431,-122.863351
1998-07-04T08:00:00Z,0.1,48.05055,-117.744133
1974-10-16T08:00:00Z,0.3,48.734054,-119.745646
1973-08-16T08:00:00Z,0.1,48.734054,-119.745646
1973-06-23T08:00:00Z,0.0,48.734054,-119.745646
1986-10-10T08:00:00Z,1.0,48.926189,-122.61058
1979-06-13T08:00:00Z,1.2,48.475666,-122.70737
1983-06-18T08:00:00Z,0.1,47.780443,-117.615042
1990-05-06T08:00:00Z,7.0,48.691148,-118.093023
1983-05-30T08:00:00Z,0.3,47.853045,-117.35763
1978-08-27T08:00:00Z,0.0,47.853045,-117.35763
1977-08-08T08:00:00Z,5.0,47.853045,-117.35763
1976-08-17T08:00:00Z,0.1,47.853045,-117.35763
1975-09-08T08:00:00Z,0.1,47.853045,-117.35763
1970-07-31T08:00:00Z,0.8,47.853045,-117.35763
1970-07-22T08:00:00Z,0.2,47.853045,-117.35763
1999-10-09T08:00:00Z,0.1,48.62878,-119.655458
1988-09-06T08:00:00Z,0.1,47.01226,-122.757019
1996-08-30T08:00:00Z,0.0,47.880376,-117.376586
1991-07-13T08:00:00Z,15.3,47.418356,-117.549898
1978-10-23T08:00:00Z,45.0,46.421705,-122.273036
1990-08-27T08:00:00Z,0.1,48.117787,-122.428965
2005-08-12T08:00:00Z,0.0,48.058912,-117.368514
1995-06-29T08:00:00Z,0.1,46.780314,-123.723599
1980-07-05T08:00:00Z,0.1,47.693534,-120.75115
